Page ID,Page Name,Disclaimer,Parti,Link,Politiker eller Partiside,Køn,Profil eller side,Kategori,Partileder,FTV kandidat
100069337985939,Christian Trodsøe,Christian Trodsøe,Konservative,https://www.facebook.com/100069337985939,Politiker,Mand,Side,,,
100064076707738,Simon Knudstrup - medlem af kommunalbestyrelsen i Ballerup,Simon Knudstrup - medlem af kommunalbestyrelsen i Ballerup,Socialistisk Folkeparti,https://www.facebook.com/100064076707738,Politiker,Mand,Side,,,
100064816877968,"Søren Lahn Sloth, SF","Søren Lahn Sloth, SF",Socialistisk Folkeparti,https://www.facebook.com/100064816877968,Politiker,Mand,Side,,,FTV kandidat
100066598010900,"Karen Dalsgaard Ibsen - Byrådsmedlem, Kerteminde Kommune","Karen Dalsgaard Ibsen - Byrådsmedlem, Kerteminde Kommune",Socialdemokratiet,https://www.facebook.com/100066598010900,Politiker,Kvinde,Side,,,
100065018770303,"Jens K. Lundager - Politiker, Nye Borgerlige","Jens K. Lundager - Politiker, Nye Borgerlige",Nye Borgerlige,https://www.facebook.com/100065018770303,Politiker,Mand,Side,,,FTV kandidat
100063619071573,René Larsen,René Larsen,Socialdemokratiet,https://www.facebook.com/100063619071573,Politiker,Mand,Side,,,
100063828862664,Frederik Houmann Thuesen - Byrådsmedlem,Frederik Houmann Thuesen - Byrådsmedlem,Venstre,https://www.facebook.com/100063828862664,Politiker,Mand,Side,,,
100066494724144,Mads Hagen - Kandidat Venstre,Mads Hagen - Kandidat Venstre,Venstre,https://www.facebook.com/100066494724144,Politiker,Mand,Side,,,
100067656818366,Heidi Holler,Heidi Holler,Radikale Venstre,https://www.facebook.com/100067656818366,Politiker,Kvinde,Side,,,
100071274125756,Selcuk Mehmet Özcan - Politiker,Selcuk Mehmet Özcan - Politiker,Socialdemokratiet,https://www.facebook.com/100071274125756,Politiker,Mand,Side,,,
100064920931478,Jørgen Nielsen - Det Konservative Folkeparti,Jørgen Nielsen - Det Konservative Folkeparti,Konservative,https://www.facebook.com/100064920931478,Politiker,Mand,Side,,,
100063760279497,Jeppe Korreborg Pedersen - Byrådsmedlem i Vesthimmerlands Kommune,Jeppe Korreborg Pedersen - Byrådsmedlem i Vesthimmerlands Kommune,Konservative,https://www.facebook.com/100063760279497,Politiker,Mand,Side,,,
100072254436804,Laura Guldager,Laura Guldager,Dansk Folkeparti,https://www.facebook.com/100072254436804,Politiker,Kvinde,Side,,,
100065185463347,Camilla Lykke Sørensen - Byrådsmedlem for Venstre i Assens Kommune,Camilla Lykke Sørensen - Byrådsmedlem for Venstre i Assens Kommune,Venstre,https://www.facebook.com/100065185463347,Politiker,Kvinde,Side,,,
100071590272915,Rikke Skovgaard Andersen,Rikke Skovgaard Andersen,Socialdemokratiet,https://www.facebook.com/100071590272915,Politiker,Kvinde,Side,,,
100066781465263,"Troels Thylstrup, A, Aspirerende politiker i Herning kommune","Troels Thylstrup, A, Aspirerende politiker i Herning kommune",Socialdemokratiet,https://www.facebook.com/100066781465263,Politiker,Mand,Side,,,
100067955892788,Andreas Tang-Brock,Andreas Tang-Brock,Socialdemokratiet,https://www.facebook.com/100067955892788,Politiker,Mand,Side,,,
100069718446298,Katrine Vinther Nielsen - Enhedslisten,Katrine Vinther Nielsen - Enhedslisten,Enhedslisten,https://www.facebook.com/100069718446298,Politiker,Kvinde,Side,,,
100072160282958,Rikke Norlyk i Folketinget for Syd- og Sønderjylland,Rikke Norlyk i Folketinget for Syd- og Sønderjylland,Konservative,https://www.facebook.com/100072160282958,Politiker,Kvinde,Side,,,FTV kandidat
100076188456244,"Jens Bjørn Andersen, Byrådsmedlem i Syddjurs Kommune","Jens Bjørn Andersen, Byrådsmedlem i Syddjurs Kommune",Venstre,https://www.facebook.com/100076188456244,Politiker,Mand,Side,,,
100069641850196,"Marcus Techow Danielsson - Venstre, Danmarks Liberale Parti","Marcus Techow Danielsson - Venstre, Danmarks Liberale Parti",Venstre,https://www.facebook.com/100069641850196,Politiker,Mand,Side,,,FTV kandidat
100064140515135,Morten Dahlberg Byrådsmedlem Socialdemokratiet i Gribskov,Morten Dahlberg Byrådsmedlem Socialdemokratiet i Gribskov,Socialdemokratiet,https://www.facebook.com/100064140515135,Politiker,Mand,Side,,,
100064143401258,Rune Robert Friis - Fælles om Haderslev Kommune,Rune Robert Friis - Fælles om Haderslev Kommune,Socialdemokratiet,https://www.facebook.com/100064143401258,Politiker,Mand,Side,,,
100072183850067,Jette Juul - Dansk Folkeparti i Hillerød,Jette Juul - Dansk Folkeparti i Hillerød,Dansk Folkeparti,https://www.facebook.com/100072183850067,Politiker,Kvinde,Side,,,
100069131970356,Lotte Friis Böing,Lotte Friis Böing,Konservative,https://www.facebook.com/100069131970356,Politiker,Kvinde,Side,,,FTV kandidat
100063944919126,Peter Lemmich,Peter Lemmich,Konservative,https://www.facebook.com/100063944919126,Politiker,Mand,Side,,,
100066751991492,Lars Bluhme. Medlem af kommunalbestyrelsen i Odder,Lars Bluhme. Medlem af kommunalbestyrelsen i Odder,Socialdemokratiet,https://www.facebook.com/100066751991492,Politiker,Mand,Side,,,
100071768863723,"Søren Weimann, Radikale Venstre, Frederikssund Byråd","Søren Weimann, Radikale Venstre, Frederikssund Byråd",Radikale Venstre,https://www.facebook.com/100071768863723,Politiker,Mand,Side,,,
100069141288600,Jonas Røjkjær Laustsen - KD,Jonas Røjkjær Laustsen - KD,Kristendemokraterne,https://www.facebook.com/100069141288600,Politiker,Mand,Side,,,FTV kandidat
100067654067480,Kern i Silkeborg Byråd,Kern i Silkeborg Byråd,Venstre,https://www.facebook.com/100067654067480,Politiker,Mand,Side,,,
100065231784671,Regitse Rans,Regitse Rans,Socialdemokratiet,https://www.facebook.com/100065231784671,Politiker,Kvinde,Side,,,
100065373043864,"Birgitte Sørensen, Vesthimmerland","Birgitte Sørensen, Vesthimmerland",Venstre,https://www.facebook.com/100065373043864,Politiker,Kvinde,Side,,,
100063723566461,Meritta Bjerregaard - SF Struer,Meritta Bjerregaard - SF Struer,Socialistisk Folkeparti,https://www.facebook.com/100063723566461,Politiker,Kvinde,Side,,,
100065324236926,Jimmy Støttrup Jensen - Byrådsmedlem i Vesthimmerlands Kommune,Jimmy Støttrup Jensen - Byrådsmedlem i Vesthimmerlands Kommune,Venstre,https://www.facebook.com/100065324236926,Politiker,Mand,Side,,,
100071029247463,Milo Jacobsen Gaarde,Milo Jacobsen Gaarde,Socialistisk Folkeparti,https://www.facebook.com/100071029247463,Politiker,Mand,Side,,,FTV kandidat
102514162425194,Frederik Vad Nielsen,Frederik Vad Nielsen,Socialdemokratiet,https://www.facebook.com/102514162425194,Politiker,Mand,Side,,,FTV kandidat
100064318650689,Thomas Larsen - Regionsrådskandidat i Nordjylland,Thomas Larsen - Regionsrådskandidat i Nordjylland,Venstre,https://www.facebook.com/100064318650689,Politiker,Mand,Side,,,
100066419276498,Pia Viller Arendt - Byrådsmedlem Viborg Kommune,Pia Viller Arendt - Byrådsmedlem Viborg Kommune,Venstre,https://www.facebook.com/100066419276498,Politiker,Kvinde,Side,,,
100071904112455,Peder Enggård - Det Konservative Folkeparti - Silkeborg,Peder Enggård - Det Konservative Folkeparti - Silkeborg,Konservative,https://www.facebook.com/100071904112455,Politiker,Mand,Side,,,
100072599144860,Rune Hartung Larsen,Rune Hartung Larsen,Konservative,https://www.facebook.com/100072599144860,Politiker,Mand,Side,,,
100063892631841,Michael Gertsen - konservativ viceborgmester i Nyborg,Michael Gertsen - konservativ viceborgmester i Nyborg,Konservative,https://www.facebook.com/100063892631841,Politiker,Mand,Side,,,
100071825558743,Goran Smailagic - SF Lolland,Goran Smailagic - SF Lolland,Socialistisk Folkeparti,https://www.facebook.com/100071825558743,Politiker,Mand,Side,,,
100071603490609,Randi Damstedt - Byrådsmedlem for SP i Tønder pr. 1. jan 2022,Randi Damstedt - Byrådsmedlem for SP i Tønder pr. 1. jan 2022,Andet,https://www.facebook.com/100071603490609,Politiker,Kvinde,Side,,,
100070485998425,Bjørn jensen - Byrådsmedlem - Syddjurs Kommune,Bjørn jensen - Byrådsmedlem - Syddjurs Kommune,Konservative,https://www.facebook.com/100070485998425,Politiker,Mand,Side,,,
100069012296302,Pia Kondrup Juul-Nielsen - Byrådsmedlem Nyborg Kommune,Pia Kondrup Juul-Nielsen - Byrådsmedlem Nyborg Kommune,Venstre,https://www.facebook.com/100069012296302,Politiker,Kvinde,Side,,,
100069135135027,Frida Freiesleben - Veganerpartiet,Frida Freiesleben - Veganerpartiet,Alternativet,https://www.facebook.com/100069135135027,Politiker,Kvinde,Side,,,
100069127200449,Kristian Hald - Byrådsmedlem i Kerteminde kommune,Kristian Hald - Byrådsmedlem i Kerteminde kommune,Socialdemokratiet,https://www.facebook.com/100069127200449,Politiker,Mand,Side,,,
100065207422480,Charles Damholt - politiker,Charles Damholt - politiker,Kristendemokraterne,https://www.facebook.com/100065207422480,Politiker,Mand,Side,,,
100063791356116,Michael Peter Hansen,Michael Peter Hansen,Konservative,https://www.facebook.com/100063791356116,Politiker,Mand,Side,,,
100065327567040,Signe Haahr Lindegaard - Enhedslisten,Signe Haahr Lindegaard - Enhedslisten,Enhedslisten,https://www.facebook.com/100065327567040,Politiker,Kvinde,Side,,,
100066709149855,Rasmus Ryrberg Høyer,Rasmus Ryrberg Høyer,Socialdemokratiet,https://www.facebook.com/100066709149855,Politiker,Mand,Side,,,
100064713401452,Torben Froberg Poulsen - Byrådsmedlem Aalborg Byraad,Torben Froberg Poulsen - Byrådsmedlem Aalborg Byraad,Venstre,https://www.facebook.com/100064713401452,Politiker,Mand,Side,,,
100063716054329,Kim Durup - Det Konservative Folkeparti i Herning,Kim Durup - Det Konservative Folkeparti i Herning,Konservative,https://www.facebook.com/100063716054329,Politiker,Mand,Side,,,
100063790375323,Isabella Kure - Byrådsmedlem i Vejle for Det Konservative Folkeparti,Isabella Kure - Byrådsmedlem i Vejle for Det Konservative Folkeparti,Konservative,https://www.facebook.com/100063790375323,Politiker,Kvinde,Side,,,
100072256596500,Morten Friis Heidemann  - Venstre i Norddjurs,Morten Friis Heidemann  - Venstre i Norddjurs,Venstre,https://www.facebook.com/100072256596500,Politiker,Mand,Side,,,
100065207125608,Rasmus Clausen - Venstre,Rasmus Clausen - Venstre,Venstre,https://www.facebook.com/100065207125608,Politiker,Mand,Side,,,
100076364821038,Carsten Andersen kandidat Liberal Alliance,Carsten Andersen kandidat Liberal Alliance,Liberal Alliance,https://www.facebook.com/100076364821038,Politiker,Mand,Side,,,
100068993452186,Christina Kjærsgaard - Det Konservative Folkeparti,Christina Kjærsgaard - Det Konservative Folkeparti,Konservative,https://www.facebook.com/100068993452186,Politiker,Kvinde,Side,,,
100076336503556,Tobias Brus Mikkelsen - DF Skanderborg Kommune,Tobias Brus Mikkelsen - DF Skanderborg Kommune,Dansk Folkeparti,https://www.facebook.com/100076336503556,Politiker,Mand,Side,,,
100063962526909,Gitte Bach Andersen - politik,Gitte Bach Andersen - politik,Konservative,https://www.facebook.com/100063962526909,Politiker,Kvinde,Side,,,
100070086558078,Mona Bindner - Venstre,Mona Bindner - Venstre,Venstre,https://www.facebook.com/100070086558078,Politiker,Kvinde,Side,,,
100068757405945,Thomas Hofstedt Nielsen - Politisk profil,Thomas Hofstedt Nielsen - Politisk profil,Konservative,https://www.facebook.com/100068757405945,Politiker,Mand,Side,,,
100064098035195,Jason Pham 20xx,Jason Pham 20xx,Venstre,https://www.facebook.com/100064098035195,Politiker,Mand,Side,,,
845749868926966,Pia Nyring - konservativ i Gentofte,Pia Nyring - konservativ i Gentofte,Konservative,https://www.facebook.com/845749868926966,Politiker,Kvinde,Side,,,
100072931287194,"Jan Bruno Jensen, politiker og formand for VEST i Syddjurs","Jan Bruno Jensen, politiker og formand for VEST i Syddjurs",Socialdemokratiet,https://www.facebook.com/100072931287194,Politiker,Mand,Side,,,
100063936437923,Steffen Jespersen i Folketinget,Steffen Jespersen i Folketinget,Liberal Alliance,https://www.facebook.com/100063936437923,Politiker,Mand,Side,,,FTV kandidat
100073405929302,KD Forsberg,KD Forsberg,Kristendemokraterne,https://www.facebook.com/100073405929302,Politiker,Mand,Side,,,
100070918767034,Peter Freimann Emborg - kandidat til Slagelse Byråd,Peter Freimann Emborg - kandidat til Slagelse Byråd,Venstre,https://www.facebook.com/100070918767034,Politiker,Mand,Side,,,
100076165302557,Henrik Nielsen kandidat KV25,Henrik Nielsen kandidat KV25,Andet,https://www.facebook.com/100076165302557,Politiker,Mand,Side,,,
100066669978281,Murad Ünsal,Murad Ünsal,Venstre,https://www.facebook.com/100066669978281,Politiker,Mand,Side,,,
100067526783602,"Ivan Flændsdal, SF-Faxe","Ivan Flændsdal, SF-Faxe",Socialistisk Folkeparti,https://www.facebook.com/100067526783602,Politiker,Mand,Side,,,
100063921916839,Dorte Pannicke Christiansen,Dorte Pannicke Christiansen,Konservative,https://www.facebook.com/100063921916839,Politiker,Kvinde,Side,,,
100076187971678,Per Schmidt Jensen - Bestyrelsesmedlem i VoresSolrød,Per Schmidt Jensen - Bestyrelsesmedlem i VoresSolrød,Andet,https://www.facebook.com/100076187971678,Politiker,Mand,Side,,,
100073438516640,"Peter Vest, KD Fredensborg Kommune","Peter Vest, KD Fredensborg Kommune",Kristendemokraterne,https://www.facebook.com/100073438516640,Politiker,Mand,Side,,,
100063648444999,Annette Mosegaard C,Annette Mosegaard C,Konservative,https://www.facebook.com/100063648444999,Politiker,Kvinde,Side,,,
100070682836620,Dennis Ørsted Petersen,Dennis Ørsted Petersen,Socialistisk Folkeparti,https://www.facebook.com/100070682836620,Politiker,Mand,Side,,,
100075975880596,"Michael Jonasen, 1. suppleant for SF i Albertslund Kommunalbestyrelsen","Michael Jonasen, 1. suppleant for SF i Albertslund Kommunalbestyrelsen",Socialistisk Folkeparti,https://www.facebook.com/100075975880596,Politiker,Mand,Side,,,
100073872727371,"Helle Lethmar, Politiker ","Helle Lethmar, Politiker ",Socialdemokratiet,https://www.facebook.com/100073872727371,Politiker,Kvinde,Side,,,
100076023820422,Kathrine Brønnes - din byrådskandidat i Guldborgsund kommune,Kathrine Brønnes - din byrådskandidat i Guldborgsund kommune,Socialdemokratiet,https://www.facebook.com/100076023820422,Politiker,Kvinde,Side,,,
100076187982861,Benjamin Pedersen - Byrådsmedlem i Ringsted,Benjamin Pedersen - Byrådsmedlem i Ringsted,Konservative,https://www.facebook.com/100076187982861,Politiker,Mand,Side,,,
100075796917377,Kim Hornbech: Det konservative Folkeparti,Kim Hornbech: Det konservative Folkeparti,Konservative,https://www.facebook.com/100075796917377,Politiker,Mand,Side,,,
100072510999252,Jan Nielsen / Ribe-Esbjerg,Jan Nielsen / Ribe-Esbjerg,Konservative,https://www.facebook.com/100072510999252,Politiker,Mand,Side,,,
100066976713366,Ole B.,Ole B.,Venstre,https://www.facebook.com/100066976713366,Politiker,Mand,Side,,,
100075969852555,John Harpøth,John Harpøth,Andet,https://www.facebook.com/100075969852555,Politiker,Mand,Side,,,
100064811839418,Tommy Højegaard,Tommy Højegaard,Liberal Alliance,https://www.facebook.com/100064811839418,Politiker,Mand,Side,,,
100064082491724,Irvin Christensen - Byrådsmedlem Ringkøbing/Skjern Kommune,Irvin Christensen - Byrådsmedlem Ringkøbing/Skjern Kommune,Konservative,https://www.facebook.com/100064082491724,Politiker,Mand,Side,,,
100075571911829,Jonas Sylvester Kaspersen,Jonas Sylvester Kaspersen,Andet,https://www.facebook.com/100075571911829,Politiker,Mand,Side,,,
100067968446596,Karsten Andersen,Karsten Andersen,Liberal Alliance,https://www.facebook.com/100067968446596,Politiker,Mand,Side,,,
2110028705977423,Marie Krarup,These ads ran without a disclaimer,Dansk Folkeparti,https://www.facebook.com/2110028705977423,Politiker,Kvinde,Side,,,
108753414392521,Politik.design,Bjarne Lastein,Radikale Venstre,https://www.facebook.com/108753414392521,Politiker,Mand,Side,,,FTV kandidat
110269115021246,Chris Preuss,Chris Holst Preuss,Venstre,https://www.facebook.com/110269115021246,Politiker,Mand,Side,,,FTV kandidat
106023361621379,Mette Jensen - Det Konservative Folkeparti,Mette Jensen,Konservative,https://www.facebook.com/106023361621379,Politiker,Kvinde,Side,,,
103493782327951,Tobias Grotkjær Elmstrøm,Tobias Grotkjær Elmstrøm,Moderaterne,https://www.facebook.com/103493782327951,Politiker,Mand,Side,,,FTV kandidat
1662499827133567,Maria Katarina Nielsen,Maria Katarina Nielsen,Radikale Venstre,https://www.facebook.com/1662499827133567,Politiker,Kvinde,Side,,,
107369661875730,"Mohammad Rona - Moderaterne, Nordjylland",Mohammadahmad Rona,Moderaterne,https://www.facebook.com/107369661875730,Politiker,Mand,Side,,,FTV kandidat
426514307462715,Benjamin Lindberg,Benjamin Henning Lindberg,Moderaterne,https://www.facebook.com/426514307462715,Politiker,Mand,Side,,,FTV kandidat
352886958450080,Martin Wood Pedersen - Folketingskandidat,Rikke Møller Nybråten,Konservative,https://www.facebook.com/352886958450080,Politiker,Mand,Side,,,FTV kandidat
245125329367434,Emma Thorup Jacobsen - SF,Emma Thorup Jacobsen,Socialistisk Folkeparti,https://www.facebook.com/245125329367434,Politiker,Kvinde,Side,,,FTV kandidat
104096141525428,Anne Fiber - Det Konservative Folkeparti,Anne Katrine Berg Fiber,Konservative,https://www.facebook.com/104096141525428,Politiker,Kvinde,Side,,,
112592331447479,Camillo Krog - Det Konservative Folkeparti,Camillo Thomas Krog,Konservative,https://www.facebook.com/112592331447479,Politiker,Kvinde,Side,,,FTV kandidat
106274738631336,Klaus Bondam - Radikale Venstre,Klaus Bondam,Radikale Venstre,https://www.facebook.com/106274738631336,Politiker,Mand,Side,,,
102377672489548,Christian Freitag,Christian Freitag,Konservative,https://www.facebook.com/102377672489548,Politiker,Mand,Side,,,
107672845296151,Folketingskandidat Kristian Damsgaard,Kristian Damsgaard,Konservative,https://www.facebook.com/107672845296151,Politiker,Mand,Side,,,FTV kandidat
108237368178183,Poul Gregersen,Poul Gregersen,Socialdemokratiet,https://www.facebook.com/108237368178183,Politiker,Mand,Side,,,
144514992317873,Christian Friis Bach,Christian Friis Bach,Radikale Venstre,https://www.facebook.com/144514992317873,Politiker,Mand,Side,,,FTV kandidat
,Bent Juul Sørensen,,Danmarksdemokraterne,,,Mand,,,,FTV kandidat
102290592606280,Betina Kastbjerg,Betina Kastbjerg,Danmarksdemokraterne,https://www.facebook.com/102290592606280,Politiker,Kvinde,Side,,,
194404724088580,Charlotte Drue Aagaard,Charlotte Drue Aagaard,Danmarksdemokraterne,https://www.facebook.com/194404724088580,Politiker,Kvinde,Side,,,
107229885437558,Claus Gisselmann,Claus Gisselmann,Danmarksdemokraterne,https://www.facebook.com/107229885437558,Politiker,Mand,Side,,,
110035854777899,Kristian Bøgsted,Kristian Bøgsted,Danmarksdemokraterne,https://www.facebook.com/110035854777899,Politiker,Mand,Side,,,
107998678693310,Linda Englyst,Linda Englyst,Danmarksdemokraterne,https://www.facebook.com/107998678693310,Politiker,Kvinde,Side,,,FTV kandidat
102229135946432,Martin Jason Adelgaard,Martin Jason Adelgaard,Danmarksdemokraterne,https://www.facebook.com/102229135946432,Politiker,Mand,Side,,,FTV kandidat
100678158507461,Matthias Landeværn,Matthias Landeværn,Danmarksdemokraterne,https://www.facebook.com/100678158507461,Politiker,Mand,Side,,,
229351030927764,Mette Qwinten,Mette Qwinten,Danmarksdemokraterne,https://www.facebook.com/229351030927764,Politiker,Kvinde,Side,,,FTV kandidat
111188908374752,Nikolaj Vang,Nikolaj Vang,Danmarksdemokraterne,https://www.facebook.com/111188908374752,Politiker,Mand,Side,,,FTV kandidat
101216194800175,Peter Lindholt,Peter Lindholt,Danmarksdemokraterne,https://www.facebook.com/101216194800175,Politiker,Mand,Side,,,
107853282035931,Susie Jessen,Susie Jessen,Danmarksdemokraterne,https://www.facebook.com/107853282035931,Politiker,Kvinde,Side,,,FTV kandidat
100930172745339,Therese Skaarup,Therese Skaarup,Danmarksdemokraterne,https://www.facebook.com/100930172745339,Politiker,Kvinde,Side,,,
,Thor Laage-Petersen Poulsen,Thor Laage-Petersen Poulsen,Danmarksdemokraterne,,Politiker,Mand,,,,FTV kandidat
,Ulrik Knudsen,Ulrik Knudsen,Danmarksdemokraterne,,Politiker,Mand,,,,FTV kandidat
107786485380137,Vivi Altenburg,Vivi Altenburg,Danmarksdemokraterne,https://www.facebook.com/107786485380137,Politiker,Kvinde,Side,,,FTV kandidat
111051074711032,Monika Rubin,Monika Afzali,Moderaterne,https://www.facebook.com/111051074711032,Politiker,Kvinde,Side,,,
296162270923977,Frederik Aagaard,These ads ran without a disclaimer,Radikale Venstre,https://www.facebook.com/296162270923977,Politiker,Mand,Side,,,
106156028731225,Mads Olsen,Mads Bruun Buch Olsen,Socialistisk Folkeparti,https://www.facebook.com/106156028731225,Politiker,Mand,Side,,,
100463589298036,Henriette Søvind - Politiker,Henriette Søvind,Konservative,https://www.facebook.com/100463589298036,Politiker,Kvinde,Side,,,
105508611781598,Politiker Anette Liebe,These ads ran without a disclaimer,Socialdemokratiet,https://www.facebook.com/105508611781598,Politiker,Kvinde,Side,,,
103276942425086,Lars Høyer Holmqvist - Folketingskandidat Liberal Alliance,Lars Hoyer Holmqvist,Liberal Alliance,https://www.facebook.com/103276942425086,Politiker,Mand,Side,,,FTV kandidat
525176704212570,Per Urban Olsen,Per Urban Olsen,Konservative,https://www.facebook.com/525176704212570,Politiker,Mand,Side,,,FTV kandidat
105791732087827,Casper Øhlers,Casper Øhlers,Konservative,https://www.facebook.com/105791732087827,Politiker,Mand,Side,,,
100445466003316,Sofie F. Villadsen,Sofie Falck Villadsen,Socialistisk Folkeparti,https://www.facebook.com/100445466003316,Politiker,Kvinde,Side,,,FTV kandidat
100297329347407,Peter Zinckernagel,Peter Zinckernagel,Radikale Venstre,https://www.facebook.com/100297329347407,Politiker,Mand,Side,,,FTV kandidat
279900715782033,Steffen Larsen,Larsen Steffen,Liberal Alliance,https://www.facebook.com/279900715782033,Politiker,Mand,Side,,,FTV kandidat
107339525042468,Hikmet Altun Radikale Venstre,Hikmet Altun,Radikale Venstre,https://www.facebook.com/107339525042468,Politiker,Kvinde,Side,,,
103992398981480,Annette Juhler Kjær,Annette Juhler Kjær,Konservative,https://www.facebook.com/103992398981480,Politiker,Kvinde,Side,,,FTV kandidat
105848352158836,Emma Juul Hansen,Emma Juul Hansen,Konservative,https://www.facebook.com/105848352158836,Politiker,Kvinde,Side,,,FTV kandidat
104754988834397,Jakob Axel Nielsen,Det Konservative Folkeparti i Aalborg,Konservative,https://www.facebook.com/104754988834397,Politiker,Mand,Side,,,FTV kandidat
112878118142999,Charlotte Amdi Burgess - kandidat til Folketinget for Radikale Venstre,Charlotte Jennifer Amdi Burgess,Radikale Venstre,https://www.facebook.com/112878118142999,Politiker,Kvinde,Side,,,
1638487316462005,Kim Bjoernstrup,Kim Bjoernstrup,Liberal Alliance,https://www.facebook.com/1638487316462005,Politiker,Mand,Side,,,FTV kandidat
106212544986484,Rune Bønnelykke - Folketingskandidat - Byrådsmedlem Vejle,These ads ran without a disclaimer,Nye Borgerlige,https://www.facebook.com/106212544986484,Politiker,Mand,Side,,,
100412015485591,Melina Andersen - SF,Melina Kathrine Andersen,Socialistisk Folkeparti,https://www.facebook.com/100412015485591,Politiker,Kvinde,Side,,,
109840068452080,Emil Samaras,Emil Samaras Eriksen,Enhedslisten,https://www.facebook.com/109840068452080,Politiker,Kvinde,Side,,,FTV kandidat
191001554777405,Liselotte Jakobe Lundgaard,,Alternativet,https://www.facebook.com/191001554777405,Politiker,Kvinde,Side,,,FTV kandidat
1796437873976694,HC Molbech,,Alternativet,https://www.facebook.com/1796437873976694,Politiker,Mand,Side,,,FTV kandidat
111954664957651,Søren Espersen,,Danmarksdemokraterne,https://www.facebook.com/111954664957651,Politiker,Mand,Side,,,FTV kandidat
552728211426626,Lene Baggesø,,Dansk Folkeparti,https://www.facebook.com/552728211426626,Politiker,Kvinde,Side,,,FTV kandidat
1845902935683923,Kuno Danielsen,,Dansk Folkeparti,https://www.facebook.com/1845902935683923,Politiker,Mand,Side,,,FTV kandidat
147206859132230,Cheanne Nielsen,,Dansk Folkeparti,https://www.facebook.com/147206859132230,Politiker,Kvinde,Side,,,FTV kandidat
105922608838590,Charlotte Møller-Madsen,,Dansk Folkeparti,https://www.facebook.com/105922608838590,Politiker,Kvinde,Side,,,FTV kandidat
450711458324832,Henriette Søvind,,Konservative,https://www.facebook.com/450711458324832,Politiker,Mand,Side,,,FTV kandidat
100080186226265,Casper Øhlers,,Konservative,https://www.facebook.com/100080186226265,Politiker,Mand,Side,,,FTV kandidat
104855648907404,Klaus Nyengaard,,Konservative,https://www.facebook.com/104855648907404,Politiker,Mand,Side,,,FTV kandidat
100064077610584,Casper Nørgaard Maglekær,,Konservative,https://www.facebook.com/100064077610584,Politiker,Mand,Side,,,FTV kandidat
100079848678670,Rico Djernis,,Konservative,https://www.facebook.com/100079848678670,Politiker,Mand,Side,,,FTV kandidat
2012624515532756,Stine Pilt Olsen,,Konservative,https://www.facebook.com/2012624515532756,Politiker,Kvinde,Side,,,FTV kandidat
103754895720665,Christian Lorenzen,,Konservative,https://www.facebook.com/103754895720665,Politiker,Mand,Side,,,FTV kandidat
100886139289667,Sebastian Larvad,,Konservative,https://www.facebook.com/100886139289667,Politiker,Mand,Side,,,FTV kandidat
100067769490173,Regitze Harslund Sancoeur,,Konservative,https://www.facebook.com/100067769490173,Politiker,Kvinde,Side,,,FTV kandidat
115685414474163,Frederikke Noa Jung,,Konservative,https://www.facebook.com/115685414474163,Politiker,Kvinde,Side,,,FTV kandidat
100068892652539,Rasmus Elkjær Larsen,,Konservative,https://www.facebook.com/100068892652539,Politiker,Mand,Side,,,FTV kandidat
100066828532404,Maria Temponeras,,Enhedslisten,https://www.facebook.com/100066828532404,Politiker,Kvinde,Side,,,FTV kandidat
335907613542867,Ibrahim Benli,,Enhedslisten,https://www.facebook.com/335907613542867,Politiker,Mand,Side,,,FTV kandidat
100078294250894,Astrid Vang Hansen,,Enhedslisten,https://www.facebook.com/100078294250894,Politiker,Kvinde,Side,,,FTV kandidat
106895438765974,Clara Turms,,Enhedslisten,https://www.facebook.com/106895438765974,Politiker,Kvinde,Side,,,FTV kandidat
211023146994641,Annie Hagel,,Enhedslisten,https://www.facebook.com/211023146994641,Politiker,Kvinde,Side,,,FTV kandidat
233095220165028,Benny Dall,,Enhedslisten,https://www.facebook.com/233095220165028,Politiker,Mand,Side,,,FTV kandidat
778934375598741,Torsten Ringgaard,,Enhedslisten,https://www.facebook.com/778934375598741,Politiker,Mand,Side,,,FTV kandidat
113339079333534,Berit Raldin,,Enhedslisten,https://www.facebook.com/113339079333534,Politiker,Kvinde,Side,,,FTV kandidat
100079015550426,Mathilde Vinther,,Enhedslisten,https://www.facebook.com/100079015550426,Politiker,Kvinde,Side,,,FTV kandidat
233387994062907,Rajesh Holmen,,Frie Grønne,https://www.facebook.com/233387994062907,Politiker,Mand,Side,,,FTV kandidat
100079558712692,Marianne Karlberg,,Frie Grønne,https://www.facebook.com/100079558712692,Politiker,Kvinde,Side,,,FTV kandidat
101111302618890,Asham Agha Nadeem,,Frie Grønne,https://www.facebook.com/101111302618890,Politiker,Mand,Side,,,FTV kandidat
1705872886342865,Eva Guldfred,,Kristendemokraterne,https://www.facebook.com/1705872886342865,Politiker,Kvinde,Side,,,FTV kandidat
118948271632865,Henrik Dahl,,Liberal Alliance,https://www.facebook.com/118948271632865,Politiker,Mand,Side,,,FTV kandidat
105652505550626,Steffen W. Frølund,,Liberal Alliance,https://www.facebook.com/105652505550626,Politiker,Mand,Side,,,FTV kandidat
159185280935924,HP Beck,,Liberal Alliance,https://www.facebook.com/159185280935924,Politiker,Mand,Side,,,FTV kandidat
