ID,Side navn,Disclaimer,Brugt i alt,Annoncer i bibliotek,Parti,Partiside eller politiker,Blok,Køn,Profil eller side,Kategori,Partileder,FTV kandidat
1458354184437993,Nicolai Wammen,Socialdemokratiet,77963,28,Socialdemokratiet,Politiker,Rød blok,Mand,Side,MF'ere,,FTV kandidat
1461584187395053,Kasper Roug,Kasper Roug,9091,19,Socialdemokratiet,Politiker,Rød blok,Mand,Side,MF'ere,,FTV kandidat
1474716729464407,Per Frost Henriksen,Henriksen Per Frost,250,1,Socialdemokratiet,Politiker,Rød blok,Mand,Side,,,
1533981276841327,Daniel Toft Jakobsen,Jakobsen Daniel Toft,14134,25,Socialdemokratiet,Politiker,Rød blok,Mand,Side,MF'ere,,FTV kandidat
1563091823994393,Lea Wermelin,Wermelin Lea,1213,3,Socialdemokratiet,Politiker,Rød blok,Kvinde,Side,MF'ere,,
1563091823994393,Lea Wermelin,These ads ran without a disclaimer,192,1,Socialdemokratiet,Politiker,Rød blok,Kvinde,Side,MF'ere,,
1671783193123628,Dorthe Hindborg Folketingskandidat for S for Skanderborg-Odder-Samsø,Hindborg Dorthe,7176,35,Socialdemokratiet,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
1675976205990131,Rasmus Stoklund,Holm-Nielsen Rasmus Stoklund,20148,10,Socialdemokratiet,Politiker,Rød blok,Mand,Side,MF'ere,,FTV kandidat
1692293757749735,Tanja Larsson-Socialdemokratiet,Tanja Larsson,8106,18,Socialdemokratiet,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
1746457218929172,"Peter Faarbæk, byrådet Høje-Taastrup",Peter Faarbæk,514,3,Socialdemokratiet,Politiker,Rød blok,Mand,Side,,,
1823610164628295,Sebastian Nielsen i Kerteminde Byråd,Sebastian Nielsen,588,3,Socialdemokratiet,Politiker,Rød blok,Mand,Side,,,
1855272071460981,Kasper Damsgaard - Borgmester i Glostrup.,Müller Johan Klingberg,1500,1,Socialdemokratiet,Politiker,Rød blok,Mand,Side,,,
1.98124E+15,"Louise Mehnke, politiker",Louise Mehnke,1013,10,Socialdemokratiet,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
8611462388,Villy Søvndal,SF,3138,2,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
26531882197,Peter Westermann,Westermann Peter,7424,44,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
26531882197,Peter Westermann,Socialistisk Folkeparti,5010,7,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
30196574028,Serdal Benli,Serdal Benli,51940,50,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
30196574028,Serdal Benli,SF,258,1,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
36730930417,Margrete Auken,SF,14406,3,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MEP'ere,,
49348971479,Pia Olsen Dyhr,SF,690511,288,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,Partileder,FTV kandidat
49348971479,Pia Olsen Dyhr,These ads ran without a disclaimer,2330,2,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,Partileder,FTV kandidat
69985338410,Jacob Mark,SF,163552,71,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,MF'ere,,FTV kandidat
74796954245,SF,SF,77544,87,Socialistisk Folkeparti,Partiside,Rød blok,Partiside,Side,Nationalt parti,,
113555862534,SF Ungdom,SF Ungdom,13808,15,Socialistisk Folkeparti,Partiside,Rød blok,Partiside,Side,,,
145989963343,Lise Müller,SF,26111,35,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
100315985238390,Thue Grum-Schwensen i regionsrådet,Grum-Schwensen Thue,737,2,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
100339911865166,Niels Haxthausen,Haxthausen Niels Ulrik,12938,12,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
100412015485591,Melina Andersen - SF,Melina Kathrine Andersen,24376,24,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
100445466003316,Sofie F. Villadsen,Sofie Falck Villadsen,7580,7,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
100553324882964,Theresa Berg Andersen,SF,11082,8,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
100553324882964,Theresa Berg Andersen,Theresa Berg,2155,12,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
100825692030878,Sadek Al-Amood,Socialistisk Folkeparti,4000,3,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
101254688998213,Niels Kristian Larsen - Folketingskandidat,Niels Kristian L Rahbek Larsen,4807,4,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,2000,4,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
102142759317870,Cecilie SF,Cecilie Louise Balbay Holdt,1113,1,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
103099158578248,Jeanne Bergmansen // SF Roskilde,Socialistisk Folkeparti,6863,23,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
103529378564592,Christian Skou Larsen - SF Vallensbæk,Christian Skou Larsen,710,3,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
105527472180166,Silje Brynildsen - SF,SF Ungdom,2757,21,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
106156028731225,Mads Olsen,Mads Bruun Buch Olsen,23963,21,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
106207845011956,Milo Jacobsen Gaarde,Bjarne Lund Henneberg,500,1,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
106582697719101,Peter Larsen,Peter Larsen,2376,3,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
106928748191622,Helene Brochmann - SF,SF Gentofte,199,2,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
107242814523761,Meritta Bjerregaard - folketingskandidat,Meritta Bjerregaard,3517,8,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
108458340866774,David Dam Jensen,SF Esbjerg,13856,30,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
109221014326736,Susanne Stenstrop Thorsen SF,Susanne Thorsen,3069,18,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
110272581108922,"Søren Lahn Sloth, SF",SF Favrskov,19997,9,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
112066403983709,Harun Demirtas,Harun Demirtas,680,2,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
116061635098137,Karina Lorentzen Dehnhardt,SF,85018,80,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
135769643696798,Benjamin Jørgensen - SF,Benjamin Jørgensen,921,5,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
149665838459538,Arly Eskildsen - SF,Arly John Eskildsen,180,1,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
164689447266492,Jonas Hulgaard Ammundsen,These ads ran without a disclaimer,424,2,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
169715288124007,Kristine Amalie Rostgård,Kristine Amalie Rigmor Rostgård,145,2,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
207867859816558,Astrid Carøe,Astrid Carøe Rasmussen,8308,22,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
207867859816558,Astrid Carøe,SF,1553,1,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
211409879739775,Ina Strøjer-Schmidt - SF’s Folketingsmedlem i Københavns omegnskommuner,Ina Strøjer-Schmidt,18736,14,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,
213461659232038,Marianne Bigum,SF,14861,37,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
214174819176985,Anna Brændemose,SF,8949,14,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
215204092326768,Charlotte Vindeløv,Vindeløv Charlotte,14421,12,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
245125329367434,Emma Thorup Jacobsen - SF,Emma Thorup Jacobsen,949,6,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
262391220488874,SF Amager KBH,Rasmus Steenberger,3694,12,Socialistisk Folkeparti,Partiside,Rød blok,Partiside,Side,,,
275313749252200,Jacob Isøe Klærke - SF,Jacob Isøe Klærke,710,2,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
323452711195305,Rasmus Nordqvist,SF,11997,15,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,MF'ere,,FTV kandidat
323782467803321,Carl Valentin,SF,36949,35,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,MF'ere,,FTV kandidat
350242375125258,Signe Munk,SF,40796,37,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
355083705048259,Gunner Poulsen,SF Varde,2499,1,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
413662589047295,SF Stevns,Michael Graakjær,299,1,Socialistisk Folkeparti,Partiside,Rød blok,Partiside,Side,,,
444780689021706,Balder Mørk Andersen,Andersen Balder Mørk,8946,15,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
470433920022890,Nanna Bonde,Ottosen Nanna Bonde,32497,50,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
470433920022890,Nanna Bonde,SF,1402,1,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
516525765382591,Claus Jørgensen,Jørgensen Claus,15095,31,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
533473053404125,SF København,Steenberger Rasmus Rune,4267,5,Socialistisk Folkeparti,Partiside,Rød blok,Partiside,Side,,,
543881642649343,Troels Stru Schmidt,Schmidt Troels Stru,11998,8,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
573106029493991,Marie-Louise Jørgensen SF,Jørgensen Marie-Louise Peschardt,460,3,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
588679974556626,SF FAXE,SF Faxe,800,2,Socialistisk Folkeparti,Partiside,Rød blok,Partiside,Side,,,
616747491791844,Andreas Albertsen,Albertsen Andreas Brogger,257,1,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
653920314633115,SF Aabenraa,SF,1000,2,Socialistisk Folkeparti,Partiside,Rød blok,Partiside,Side,,,
769275016510275,Kirsten Kronborg,Kirsten Kronborg,130,1,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
863229313888125,Karsten Filsø,Karsten Filsø,800,8,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
880444655649267,Rasmus Steenberger,Steenberger Rasmus Rune,3578,9,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
933551813499955,Stine Roldgaard SF Politik,Stine Roldgaard,1398,3,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
1226162407495052,SFU Lyngby,SFU Lyngby,817,6,Socialistisk Folkeparti,Partiside,Rød blok,Partiside,Side,,,
1246666085407861,Karsten Hønge,SF,50699,39,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,MF'ere,,FTV kandidat
1282577791766364,Kirsten Normann Andersen,SF,20413,18,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
1417938685172201,Anders Wolf Andresen - politiker,Andresen Anders Wolf,493,8,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
1458747490881892,Sofie Lippert,SF,10779,32,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
1481743381888589,Jens Skov SF Egedal,Jens Skov,15898,11,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
1492301517467484,Vivi Nør Jacobsen,SF Albertslund,31563,35,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,FTV kandidat
1497190180404355,Kira Marie Peter-Hansen,SF,8475,3,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MEP'ere,,
1522101171358705,Rasmus Henriksen,Henriksen Rasmus Peter,5908,19,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
1522101171358705,Rasmus Henriksen,SF,1180,2,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
1526010717482798,Morten Siig Henriksen,Henriksen Morten Siig,7955,11,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
1.55906E+15,Lisbeth Bech-Nielsen,SF,17085,37,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
1701135240186838,Anne Valentina Berthelsen,Berthelsen Anne,10620,12,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
1870254929858136,Sigurd Agersnap,Sigurd Agersnap,33851,22,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,FTV kandidat
1871802986266834,Halime Oguz,SF,7708,8,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
1871802986266834,Halime Oguz,Esin Asci,2397,5,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
1876896252587282,Aleksander Myrhøj - SF,Myrhøj Aleksander,3250,6,Socialistisk Folkeparti,Politiker,Rød blok,Mand,Side,,,
1881569222070927,Astrid Aller,Astrid Aller,787,2,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,,,
2.0795E+15,Charlotte Broman Mølbæk,SF,18862,25,Socialistisk Folkeparti,Politiker,Rød blok,Kvinde,Side,MF'ere,,FTV kandidat
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",997614,218,Venstre,Partiside,Blå blok,Partiside,Side,Nationalt parti,,
167412043730,Venstres Ungdom - VU,Venstres Ungdom,78611,41,Venstre,Partiside,Blå blok,Partiside,Side,,,
179420709465,Venstre Mors,Venstre Mors,1003,1,Venstre,Partiside,Blå blok,Partiside,Side,,,
100393555124991,Stephan Arnold -  Folketingskandidat for Venstre,Martha Linnéa Nordin Kjærgaard,17305,35,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
100766428741302,René Bredal,Re Ne Bredal,2000,2,Venstre,Politiker,Blå blok,Mand,Side,,,
101491259185540,Marianne Lynghøj,Marianne Lynghoj Pedersen,8896,14,Venstre,Politiker,Blå blok,Kvinde,Side,,,
101889008581854,Anders Fausbøll,Anders Fausbøll,4547,10,Venstre,Politiker,Blå blok,Mand,Side,,,
102900672020662,Iben Krog,Iben Krog,100517,78,Venstre,Politiker,Blå blok,Kvinde,Side,,,
104604591516267,Ditte Rust,Ditte Wiesener Rust,17384,43,Venstre,Politiker,Blå blok,Kvinde,Side,,,
104705468616273,Rasmus Hylleberg,Rasmus Hylleberg,9908,24,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
104983225155102,Phillip Sperling,Phillip Sperling,8998,3,Venstre,Politiker,Blå blok,Mand,Side,,,
105849941843652,Alexandra Sasha,Alexandra Bessmertnaia,8295,29,Venstre,Politiker,Blå blok,Kvinde,Side,,,
106262031788897,Anne Rasmussen,Anne Rasmussen,1343,5,Venstre,Politiker,Blå blok,Kvinde,Side,MF'ere,,FTV kandidat
106355174776321,Christian Budde,Christian Opstrup-Privat,4652,6,Venstre,Politiker,Blå blok,Mand,Side,,,
106363025535965,Jacob Chr. Nielsen i folketinget,Jacob Chr. Nielsen,11457,14,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
108188537746858,Tilde Holch Duedahl - Folketingskandidat for Venstre,Tilde Holch Duedahl,11072,19,Venstre,Politiker,Blå blok,Kvinde,Side,,,
108381162527570,Martin Bech,Martin Bech,4000,8,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
108381162527570,Martin Bech,These ads ran without a disclaimer,103,1,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
108714557994346,Mads Hagen - Kandidat Venstre,X Mads,300,1,Venstre,Politiker,Blå blok,Mand,Side,,,
109129341266125,Rasmus Clausen - Venstre,Rasmus Clausen,2714,9,Venstre,Politiker,Blå blok,Mand,Side,,,
109828857994475,Lene Prip-Sørensen  - En plads til Prip,Lene Prip-Sørensen,176,1,Venstre,Politiker,Blå blok,Kvinde,Side,,,
110269115021246,Chris Preuss,Chris Holst Preuss,113931,66,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
110670608448666,Rikke Tangaa,Benjamin Brixley,2398,26,Venstre,Politiker,Blå blok,Kvinde,Side,,,FTV kandidat
110804688367240,Jacob Vestergaard - Venstre,Jacob Houkjaer Vestergaard,23558,34,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
112020258283732,Pia Offer Madsen,Venstre Assens kredsen,31880,46,Venstre,Politiker,Blå blok,Kvinde,Side,,,FTV kandidat
112617303984751,Jan Beck-Nielsen - Nye Borgerlige i Silkeborg byråd.,Jan Beck-Nielsen,200,5,Venstre,Politiker,Blå blok,Mand,Side,,,
112980887718607,Jens Kloppenborg,Jens Kloppenborg-Skrumsager,60988,113,Venstre,Politiker,Blå blok,Mand,Side,,,
113682151995658,Venstre i Varde kommune,Venstre i Varde kommune,8250,11,Venstre,Partiside,Blå blok,Partiside,Side,,,
115710210349396,Mette Hardam,Mette Hesberg Hardam,1995,13,Venstre,Politiker,Blå blok,Kvinde,Side,,,
123900591027437,Ellen Trane Nørby,Ellen Trane Nørby,236,2,Venstre,Politiker,Blå blok,Kvinde,Side,MF'ere,,
131743616884687,Venstre i Hillerød,Venstre i Hillerød,1318,1,Venstre,Partiside,Blå blok,Partiside,Side,,,
137990456269928,Ole Jakobsen - den utraditionelle,Ole Jakobsen,961,5,Venstre,Politiker,Blå blok,Mand,Side,,,
139443622778678,Troels Lund Poulsen,Poulsen Troels Lund,142418,60,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
143278246229601,Jacob Panton,Panton-Kristiansen Jacob Wislaw M,1218,8,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
146660115919201,Carina Bloch Simonsen - Folketingskandidat Nordsjælland,Carina Bloch Simonsen,2238,2,Venstre,Politiker,Blå blok,Kvinde,Side,,,
149329171919482,Venstre i Helsingør,Venstre i Helsingør,7369,11,Venstre,Partiside,Blå blok,Partiside,Side,,,
168572049946266,Venstre i Vesthimmerland,Venstre i Vesthimmerland,735,1,Venstre,Partiside,Blå blok,Partiside,Side,,,
180919889239757,Kenneth Mikkelsen,Venstre,42597,52,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
194771717759266,"Tine Vinther Clausen - Lokalpolitiker, Lolland",Tine Clausen,120,1,Venstre,Politiker,Blå blok,Kvinde,Side,,,
199285450249134,Lennart Hartmann Nielsen,Lennart Hartmann Nielsen,481,5,Venstre,Politiker,Blå blok,Mand,Side,,,
200221333847206,Thomas Østergaard,Thomas Østergaard,299,1,Venstre,Politiker,Blå blok,Mand,Side,,,
218996908596440,Lone Olsen - Politiker,Lone Olsen,710,5,Venstre,Politiker,Blå blok,Kvinde,Side,,,
220851937935253,Venstre Halsnæs,Venstre Halsnæs,249,1,Venstre,Partiside,Blå blok,Partiside,Side,,,
242091299473046,Marie Bjerre,Marie Bjerre,69584,13,Venstre,Politiker,Blå blok,Kvinde,Side,MF'ere,,FTV kandidat
256754327854276,Jacob Jensen,Jacob Jensen,25388,51,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
265494777233939,Nikolaj Leed Henriksen,Nikolaj Leed Henriksen,35183,141,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
267297590272820,Jakob Ellemann-Jensen,"Venstre, Danmarks Liberale Parti",74398,19,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,Partileder,FTV kandidat
276323316097998,Anni Matthiesen,Venstre i Vejenkredsen,24247,110,Venstre,Politiker,Blå blok,Kvinde,Side,MF'ere,,FTV kandidat
303885753075453,Venstre Ringsted,Olsen Lars Lykke,800,1,Venstre,Partiside,Blå blok,Partiside,Side,,,
322117934560128,Mikael Wandel,Mikael Wandel,365,3,Venstre,Politiker,Blå blok,Mand,Side,,,
329413910880676,Jan E. Jørgensen,Jørgensen Jan Ejnar,41163,12,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
329413910880676,Jan E. Jørgensen,These ads ran without a disclaimer,3411,3,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
331049873725952,Eva Kjer Hansen,Hansen Eva Kjer,10368,16,Venstre,Politiker,Blå blok,Kvinde,Side,MF'ere,,FTV kandidat
342018969548467,Ulrich Fredberg,Ulrich Fredberg,15534,16,Venstre,Politiker,Blå blok,Mand,Side,,,
346192862472137,Jacob Søegaard,Jacob Søegaard Nielsen,481,4,Venstre,Politiker,Blå blok,Mand,Side,,,
362875644473220,Kim Valentin,Valentin Kim,43119,39,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
368634453338332,Thomas Danielsen,Danielsen Thomas Nolsoe,39053,8,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
368634453338332,Thomas Danielsen,Thomas Danielsen,13470,7,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
389665107805619,Michael Aastrup Jensen,Jensen Michael Aastrup,19389,33,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
390925417751473,Erling Bonnesen,Erling Bonnesen,33216,48,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
399384353424204,Venstre Nyborg,Venstre Nyborg,250,1,Venstre,Partiside,Blå blok,Partiside,Side,,,
411141995926774,Karsten Längerich,Karsten Längerich,200,1,Venstre,Politiker,Blå blok,Mand,Side,,,
419002518110056,Allerød Venstre,Allerød Venstre,379,1,Venstre,Partiside,Blå blok,Partiside,Side,,,
426950111037591,Jørgen Bech,Jørgen Bech,130,1,Venstre,Politiker,Blå blok,Mand,Side,,,
427916520619485,Ricki Vejsmose,Ricki Vejsmose,5236,6,Venstre,Politiker,Blå blok,Mand,Side,,,
440253972688017,Venstres Ungdom Bornholm,Niklas Munk Stenbye,928,9,Venstre,Partiside,Blå blok,Partiside,Side,,,
449803521791656,Stén Knuth,Sten Knuth,69983,109,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
455246371536581,Henrik Engedahl,Engedahl Henrik Bo,299,1,Venstre,Politiker,Blå blok,Mand,Side,,,
460077077407063,Venstre i København,Poulsen Anders Lindved,2254,9,Venstre,Partiside,Blå blok,Partiside,Side,,,
469683646709792,Martin Skou Heidemann,Venstre Gladsaxe,236,2,Venstre,Politiker,Blå blok,Mand,Side,,,
484301691651773,Thomas Elong,Thomas Elong,34516,29,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
519109968157296,Michael Thomsen,Michael Thomsen,776,3,Venstre,Politiker,Blå blok,Mand,Side,,,
539568842764605,Christoffer Aagaard Melson,Melson Christoffer Aagaard,34565,25,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
561507140593570,Hans Andersen,Hans Andersen,59378,94,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
577345799101307,Morten Dahlin,Morten Dahlin,113878,487,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
579280942092820,Preben Bang Henriksen,Simonsen Mikael Kristiansen,12664,20,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
622795374413773,Venstre i Favrskov,Venstre i Favrskov Kommune,10625,26,Venstre,Partiside,Blå blok,Partiside,Side,,,
628215930532895,Sune Raunkjær,Sune Søndergaard Raunkjær,158,1,Venstre,Politiker,Blå blok,Mand,Side,,,
687073988036611,Martin Geertsen,Geertsen Martin Raahauge,62339,23,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
699619700116377,Sophie Løhde,Venstre i Egedalkredsen,108813,96,Venstre,Politiker,Blå blok,Kvinde,Side,MF'ere,,FTV kandidat
798227683607349,Louise Schack Elholm,Venstre i Ringsted-Sorø kredsen,24049,13,Venstre,Politiker,Blå blok,Kvinde,Side,MF'ere,,FTV kandidat
908861832623547,Ib Bjerregaard,Ib Bjerregaard,3151,30,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
925932494102782,Karen Ellemann,Karen Ellemann,6905,14,Venstre,Politiker,Blå blok,Kvinde,Side,MF'ere,,FTV kandidat
1002438993113445,Venstre Bornholm,Niklas Munk Stenbye,3030,6,Venstre,Partiside,Blå blok,Partiside,Side,,,
1002755833225691,Linea Søgaard-Lidell,Linea Søgaard-Lidell,73781,29,Venstre,Politiker,Blå blok,Kvinde,Side,MEP'ere,,FTV kandidat
1017666944935541,Venstre Gladsaxe,Venstre Gladsaxe,3856,14,Venstre,Partiside,Blå blok,Partiside,Side,,,
1034293230028143,Jakob Bo Berthelsen kandidat til Byrådet i Roskilde,Jakob Berthelsen,156,1,Venstre,Politiker,Blå blok,Mand,Side,,,
1049258185160006,Maja Torp - Politiker,Torp Maja,2117,39,Venstre,Politiker,Blå blok,Kvinde,Side,MF'ere,,FTV kandidat
1222321351208863,Klaus Sandfeld,Klaus Jbw Sandfeld,14830,20,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
1378861979080037,Torsten Schack Pedersen,Pedersen Torsten Schack,22835,16,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
1378861979080037,Torsten Schack Pedersen,Houe Film,17752,9,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
1394304720620628,Anders G. Christensen,Christensen Anders Georg,344,2,Venstre,Politiker,Blå blok,Mand,Side,,,
1408142216156387,Lars Chr. Lilleholt,Lars Chr. Lilleholt,130803,258,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
1434441170209403,Carsten Kissmeyer,Kissmeyer Carsten,51300,45,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
1.45944E+15,Susan Eirfeldt Byrådsmedlem,Susan Eirfeldt,240,3,Venstre,Politiker,Blå blok,Kvinde,Side,,,
1492391310793372,Ken Kristensen,Kristensen Ken,32959,65,Venstre,Politiker,Blå blok,Mand,Side,,,FTV kandidat
1529050627107134,Anders Bo Larsen,Anders Bo Larsen,6035,13,Venstre,Politiker,Blå blok,Mand,Side,,,
1554525611484429,Mads Fuglede,Mads Fuglede,32528,62,Venstre,Politiker,Blå blok,Mand,Side,MF'ere,,FTV kandidat
1563924853664543,Louise Louring - Husk dét,Louise Lingren Louring,4100,6,Venstre,Politiker,Blå blok,Kvinde,Side,,,FTV kandidat
1608885519353898,Søren Gade,Søren Gade,5790,7,Venstre,Politiker,Blå blok,Mand,Side,MEP'ere,,FTV kandidat
