Page ID,Page name,Disclaimer,Parti,Amount spent (DKK),Number of ads in Library,Politiker eller Partiside,Køn,Profil eller side,Kategori,Partileder,FTV kandidat,Day,Blok
100445466003316,Sofie F. Villadsen,Sofie Falck Villadsen,Socialistisk Folkeparti,335,2,Politiker,Kvinde,Side,,,FTV kandidat,20221002,Rød blok
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,Socialistisk Folkeparti,115,1,Politiker,Kvinde,Side,,,,20221002,Rød blok
106582697719101,Peter Larsen,Peter Larsen,Socialistisk Folkeparti,101,3,Politiker,Mand,Side,,,,20221002,Rød blok
110272581108922,"Søren Lahn Sloth, SF",SF Favrskov,Socialistisk Folkeparti,636,6,Politiker,Mand,Side,,,,20221002,Rød blok
116061635098137,Karina Lorentzen Dehnhardt,SF,Socialistisk Folkeparti,157,2,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221002,Rød blok
323782467803321,Carl Valentin,SF,Socialistisk Folkeparti,232,2,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Rød blok
350242375125258,Signe Munk,SF,Socialistisk Folkeparti,460,3,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221002,Rød blok
444780689021706,Balder Mørk Andersen,Andersen Balder Mørk,Socialistisk Folkeparti,247,2,Politiker,Mand,Side,,,FTV kandidat,20221002,Rød blok
516525765382591,Claus Jørgensen,Jørgensen Claus,Socialistisk Folkeparti,393,3,Politiker,Mand,Side,,,FTV kandidat,20221002,Rød blok
1246666085407861,Karsten Hønge,SF,Socialistisk Folkeparti,216,4,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Rød blok
2.0795E+15,Charlotte Broman Mølbæk,SF,Socialistisk Folkeparti,329,3,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221002,Rød blok
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",Venstre,2343,13,Partiside,Partiside,Side,Nationalt parti,,,20221002,Blå blok
167412043730,Venstres Ungdom - VU,Venstres Ungdom,Venstre,120,2,Partiside,Partiside,Side,,,,20221002,Blå blok
101491259185540,Marianne Lynghøj,Marianne Lynghoj Pedersen,Venstre,215,1,Politiker,Kvinde,Side,,,,20221002,Blå blok
102900672020662,Iben Krog,Iben Krog,Venstre,282,8,Politiker,Kvinde,Side,,,,20221002,Blå blok
104705468616273,Rasmus Hylleberg,Rasmus Hylleberg,Venstre,125,9,Politiker,Mand,Side,,,FTV kandidat,20221002,Blå blok
110269115021246,Chris Preuss,Chris Holst Preuss,Venstre,134,4,Politiker,Mand,Side,,,FTV kandidat,20221002,Blå blok
112020258283732,Pia Offer Madsen,Venstre Assens kredsen,Venstre,120,1,Politiker,Kvinde,Side,,,FTV kandidat,20221002,Blå blok
112980887718607,Jens Kloppenborg,Jens Kloppenborg-Skrumsager,Venstre,566,44,Politiker,Mand,Side,,,,20221002,Blå blok
256754327854276,Jacob Jensen,Jacob Jensen,Venstre,382,5,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
267297590272820,Jakob Ellemann-Jensen,"Venstre, Danmarks Liberale Parti",Venstre,210,1,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221002,Blå blok
362875644473220,Kim Valentin,Valentin Kim,Venstre,194,4,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
368634453338332,Thomas Danielsen,Thomas Danielsen,Venstre,410,7,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
389665107805619,Michael Aastrup Jensen,Jensen Michael Aastrup,Venstre,105,2,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
390925417751473,Erling Bonnesen,Erling Bonnesen,Venstre,300,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
539568842764605,Christoffer Aagaard Melson,Melson Christoffer Aagaard,Venstre,115,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
561507140593570,Hans Andersen,Hans Andersen,Venstre,172,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
577345799101307,Morten Dahlin,Morten Dahlin,Venstre,460,106,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
687073988036611,Martin Geertsen,Geertsen Martin Raahauge,Venstre,405,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
699619700116377,Sophie Løhde,Venstre i Egedalkredsen,Venstre,240,3,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221002,Blå blok
798227683607349,Louise Schack Elholm,Venstre i Ringsted-Sorø kredsen,Venstre,486,4,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221002,Blå blok
1408142216156387,Lars Chr. Lilleholt,Lars Chr. Lilleholt,Venstre,1052,15,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
1492391310793372,Ken Kristensen,Kristensen Ken,Venstre,272,2,Politiker,Mand,Side,,,FTV kandidat,20221002,Blå blok
1719764131664489,Anne Honoré Østergaard,Anne Honoré Østergaard,Venstre,138,8,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221002,Blå blok
1956719637909855,Kristian Pihl Lorentzen,Lorentzen Kristian Pihl,Venstre,1609,52,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221002,Blå blok
111562544999934,Michael Monberg - Alternativet,Alternativet,Alternativet,252,7,Politiker,Mand,Side,,,FTV kandidat,20221003,Rød blok
676061179094769,Alternativet,Alternativet,Alternativet,162,2,Partiside,Partiside,Side,Nationalt parti,,,20221003,Rød blok
845591568834321,"Franciska Rosenkilde, Alternativet",Allan Hansen Lindemark,Alternativet,429,1,Politiker,Kvinde,Side,,Partileder,FTV kandidat,20221003,Rød blok
106908955486176,"Ulrik Knudsen - Folketingskandidat Østjylland, Danmarksdemokraterne",Casper Theilgaard,Danmarksdemokraterne,147,1,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
210317432480139,Charlotte Munch - Politiker,Munch Charlotte,Danmarksdemokraterne,140,2,Politiker,Kvinde,Side,,,FTV kandidat,20221003,Blå blok
437813842938863,Sebastian Mylsted-Schenstrøm - Danmarksdemokraterne,Mylsted-Schenstrøm Sebastian,Danmarksdemokraterne,111,5,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
443490725722399,"Lars Ole Skovgaard Larsen, Folketingskandidat for Danmarksdemokraterne",Victor Paarup Jensen,Danmarksdemokraterne,102,4,Politiker,Mand,Side,,,,20221003,Blå blok
33510214383,Pia Kjærsgaard,Dansk Folkeparti,Dansk Folkeparti,1808,12,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Blå blok
183312979158588,René Christensen - Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,285,6,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
520449347983427,Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,2935,27,Partiside,Partiside,Side,Nationalt parti,,,20221003,Blå blok
529222380457868,Simon Hampe - Dansk Folkeparti,Simon Hampe Sørensen,Dansk Folkeparti,155,3,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
366165650071333,Enhedslisten Køge,Rolskov Niels,Enhedslisten,143,2,Partiside,Partiside,Side,,,,20221003,Rød blok
1772088679517504,Enhedslisten Stine Rahbek,Enhedslisten i Ballerup,Enhedslisten,227,3,Politiker,Kvinde,Side,,,FTV kandidat,20221003,Rød blok
39233495912,Det Konservative Folkeparti,Det Konservative Folkeparti,Konservative,666,9,Partiside,Partiside,Side,Nationalt parti,,,20221003,Blå blok
105452445239833,Ole Gade i Folketinget,Ole Gade,Konservative,155,35,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
103043358684459,Mikkel Højsleth - Folketingskandidat,Mikkel Højsleth,Konservative,369,1,Politiker,Mand,Side,,,,20221003,Blå blok
104754988834397,Jakob Axel Nielsen,Det Konservative Folkeparti i Aalborg,Konservative,150,5,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
104855648907404,Klaus Nyengaard,Klaus Randel Nyengaard,Konservative,1505,10,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
105529997937913,"Helle Laursen Petersen, Politiker",Helle Laursen Petersen,Konservative,354,9,Politiker,Kvinde,Side,,,FTV kandidat,20221003,Blå blok
105586298238578,Rasmus Dahlberg i Folketinget,Rasmus Dahlberg,Konservative,345,2,Politiker,Mand,Side,,,,20221003,Blå blok
106023361621379,Mette Jensen - Det Konservative Folkeparti,Mette Jensen,Konservative,133,3,Politiker,Kvinde,Side,,,,20221003,Blå blok
106678798277080,Lotte Friis Böing,Lotte Simone Emilie Friis Böing,Konservative,899,6,Politiker,Kvinde,Side,,,,20221003,Blå blok
107574994874992,Helle Jønch,Helle Jønch,Konservative,247,6,Politiker,Kvinde,Side,,,FTV kandidat,20221003,Blå blok
107692821813540,Michael Norup -  Konservativ Folketingskandidat,Michael Norup,Konservative,506,19,Politiker,Mand,Side,,,,20221003,Blå blok
108411634385852,Heidi Printzen,Aarhus Konservative Vælgerforening,Konservative,387,9,Politiker,Kvinde,Side,,,,20221003,Blå blok
177609692660255,Niels Flemming Hansen,Hansen Niels Flemming Schultz,Konservative,358,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
220884988385840,Magnus Von Dreiager,Magnus Von Dreiager,Konservative,175,2,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
238444083333468,Rasmus Elkjær Larsen - Politiker,Rasmus Elkjær Larsen,Konservative,101,6,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
291959844520896,Marcus Knuth,Marcus Knuth,Konservative,1278,9,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
309867232515766,Mette Abildgaard,Mette Abildgaard,Konservative,559,2,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Blå blok
340621956038178,Henrik Sørensen - Det Konservative Folkeparti,Henrik Michael Borsholm Sørensen,Konservative,107,4,Politiker,Mand,Side,,,,20221003,Blå blok
352886958450080,Martin Wood Pedersen - Folketingskandidat,Rikke Møller Nybråten,Konservative,259,4,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
371163919965024,Andreas Karlsen,Karlsen Andreas Engelsborg,Konservative,728,12,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
397094903687472,Mai Mercado,Mai Mercado,Konservative,3718,21,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Blå blok
504310436316194,Laura Lindahl,Laura Lindahl,Konservative,407,11,Politiker,Kvinde,Side,,,FTV kandidat,20221003,Blå blok
525176704212570,Per Urban Olsen,Per Urban Olsen,Konservative,209,1,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
952334508116178,Søren Pape Poulsen,Søren Pape Poulsen,Konservative,526,8,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221003,Blå blok
1443657599057803,Niels Martin Viuff,Niels Martin Viuff,Konservative,459,5,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
1477361382543402,Merete Scheelsbeck,Scheelsbeck Merete Elizabeth,Konservative,454,4,Politiker,Kvinde,Side,,,FTV kandidat,20221003,Blå blok
1.54122E+15,Katarina Ammitzbøll,Katarina Ammitzboell,Konservative,105,4,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Blå blok
1852431041663532,Peter Stakemann,Det Konservative Folkeparti,Konservative,116,3,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
2079067062409423,Mona Juul,Juul Mona,Konservative,618,2,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Blå blok
104665415387809,Michelle West Folketingskandidat,Michelle West,Kristendemokraterne,383,6,Politiker,Kvinde,Side,,,,20221003,Blå blok
116023864423098,Gert Dyrn KristenDemokraterne,Dyrn Gert,Kristendemokraterne,151,3,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
107893513382,Liberal Alliances Ungdom,Liberal Alliances Ungdom,Liberal Alliance,101,1,Partiside,Partiside,Side,,,,20221003,Blå blok
103276942425086,Lars Høyer Holmqvist - Folketingskandidat Liberal Alliance,Lars Hoyer Holmqvist,Liberal Alliance,140,5,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
105652505550626,Steffen W. Frølund,Steffen W. Frølund,Liberal Alliance,838,11,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
106952222676974,Liberal Alliance,Liberal Alliance,Liberal Alliance,7292,10,Partiside,Partiside,Side,Nationalt parti,,,20221003,Blå blok
1638487316462005,Kim Bjoernstrup,Kim Bjoernstrup,Liberal Alliance,524,9,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
101070612695482,Lean Milo • Moderaterne,Lean Milo - Moderaterne,Moderaterne,1071,13,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
103493782327951,Tobias Grotkjær Elmstrøm,Tobias Grotkjær Elmstrøm,Moderaterne,707,10,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
609268912419577,Jeppe Søe,Søe Jeppe,Moderaterne,236,1,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
103024345378846,Henriette Ergemann Nye Borgerlige,Jesper Høgedal,Nye Borgerlige,138,2,Politiker,Kvinde,Side,,,FTV kandidat,20221003,Blå blok
113158773469624,Pernille Vermund,Nye Borgerlige,Nye Borgerlige,252,31,Politiker,Kvinde,Side,MF'ere,Partileder,FTV kandidat,20221003,Blå blok
398454550257699,Lars Boje Mathiesen,Nye Borgerlige,Nye Borgerlige,962,36,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
533374726861312,Kim Edberg Andersen,Nye Borgerlige,Nye Borgerlige,287,35,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
638113892944657,Jan Bigum Warming,Jan Warming,Nye Borgerlige,148,5,Politiker,Mand,Side,,,,20221003,Blå blok
718327901589937,Mette Thiesen,Nye Borgerlige,Nye Borgerlige,312,32,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Blå blok
1104790642968068,Peter Seier Christensen,Nye Borgerlige,Nye Borgerlige,305,23,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
110201045154,Hovedstadens Radikale Venstre,Hovedstadens Radikale Venstre,Radikale Venstre,203,1,Partiside,Partiside,Side,,,,20221003,Rød blok
100297329347407,Peter Zinckernagel,Peter Zinckernagel,Radikale Venstre,358,4,Politiker,Mand,Side,,,FTV kandidat,20221003,Rød blok
101564562484880,Steffen Helledie,Steffen Holme Helledie,Radikale Venstre,166,9,Politiker,Mand,Side,,,FTV kandidat,20221003,Rød blok
113588132144811,Ruben Kidde,Ruben Kidde,Radikale Venstre,157,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
116643481027130,Brian Køster - Radikale Venstre,Brian Køster,Radikale Venstre,156,7,Politiker,Mand,Side,,,FTV kandidat,20221003,Rød blok
132364993978468,Andreas Steenberg,Andreas Steenberg,Radikale Venstre,1123,24,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
144514992317873,Christian Friis Bach,Johannes Vestergaard,Radikale Venstre,475,9,Politiker,Mand,Side,,,FTV kandidat,20221003,Rød blok
348713338478849,Samira Nawa,Samira Nawa,Radikale Venstre,143,4,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Rød blok
447217575331947,Martin Lidegaard,Martin Lidegaard,Radikale Venstre,211,9,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
810476755802044,Kathrine Olldag,Olldag Kathrine,Radikale Venstre,167,1,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Rød blok
1377441749244487,Rasmus Helveg Petersen,Rasmus Helveg Petersen,Radikale Venstre,101,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
41459763029,Socialdemokratiet,Socialdemokratiet,Socialdemokratiet,5265,2,Partiside,Partiside,Side,Nationalt parti,,,20221003,Rød blok
104051241982782,Fie Hækkerup,Fie Thorsted Hækkerup,Socialdemokratiet,306,9,Politiker,Kvinde,Side,,,,20221003,Rød blok
107577065102777,Anna Thusgård,Anna Thusgård Rørstrøm,Socialdemokratiet,182,3,Politiker,Mand,Side,,,FTV kandidat,20221003,Rød blok
270431402967189,Benny Engelbrecht,Engelbrecht Benny,Socialdemokratiet,665,20,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
526620377500921,Peter Hummelgaard,Peter Hummelgaard,Socialdemokratiet,196,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
1396459723941912,Christian Rabjerg Madsen,Madsen Christian Rabjerg,Socialdemokratiet,391,14,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
30196574028,Serdal Benli,Serdal Benli,Socialistisk Folkeparti,285,3,Politiker,Mand,Side,,,FTV kandidat,20221003,Rød blok
49348971479,Pia Olsen Dyhr,SF,Socialistisk Folkeparti,290,3,Politiker,Kvinde,Side,MF'ere,Partileder,FTV kandidat,20221003,Rød blok
69985338410,Jacob Mark,SF,Socialistisk Folkeparti,866,6,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
100445466003316,Sofie F. Villadsen,Sofie Falck Villadsen,Socialistisk Folkeparti,337,1,Politiker,Kvinde,Side,,,FTV kandidat,20221003,Rød blok
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,Socialistisk Folkeparti,145,1,Politiker,Kvinde,Side,,,,20221003,Rød blok
116061635098137,Karina Lorentzen Dehnhardt,SF,Socialistisk Folkeparti,166,3,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Rød blok
323782467803321,Carl Valentin,SF,Socialistisk Folkeparti,144,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
350242375125258,Signe Munk,SF,Socialistisk Folkeparti,247,1,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Rød blok
444780689021706,Balder Mørk Andersen,Andersen Balder Mørk,Socialistisk Folkeparti,124,2,Politiker,Mand,Side,,,FTV kandidat,20221003,Rød blok
516525765382591,Claus Jørgensen,Jørgensen Claus,Socialistisk Folkeparti,381,3,Politiker,Mand,Side,,,FTV kandidat,20221003,Rød blok
1246666085407861,Karsten Hønge,SF,Socialistisk Folkeparti,208,4,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Rød blok
2.0795E+15,Charlotte Broman Mølbæk,SF,Socialistisk Folkeparti,294,4,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Rød blok
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",Venstre,2166,15,Partiside,Partiside,Side,Nationalt parti,,,20221003,Blå blok
167412043730,Venstres Ungdom - VU,Venstres Ungdom,Venstre,121,2,Partiside,Partiside,Side,,,,20221003,Blå blok
101491259185540,Marianne Lynghøj,Marianne Lynghoj Pedersen,Venstre,210,1,Politiker,Kvinde,Side,,,,20221003,Blå blok
102900672020662,Iben Krog,Iben Krog,Venstre,416,8,Politiker,Kvinde,Side,,,,20221003,Blå blok
104705468616273,Rasmus Hylleberg,Rasmus Hylleberg,Venstre,132,9,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
110269115021246,Chris Preuss,Chris Holst Preuss,Venstre,134,4,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
112980887718607,Jens Kloppenborg,Jens Kloppenborg-Skrumsager,Venstre,543,44,Politiker,Mand,Side,,,,20221003,Blå blok
256754327854276,Jacob Jensen,Jacob Jensen,Venstre,285,5,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
267297590272820,Jakob Ellemann-Jensen,"Venstre, Danmarks Liberale Parti",Venstre,289,2,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221003,Blå blok
362875644473220,Kim Valentin,Valentin Kim,Venstre,129,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
368634453338332,Thomas Danielsen,Thomas Danielsen,Venstre,404,7,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
390925417751473,Erling Bonnesen,Erling Bonnesen,Venstre,184,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
539568842764605,Christoffer Aagaard Melson,Melson Christoffer Aagaard,Venstre,612,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
561507140593570,Hans Andersen,Hans Andersen,Venstre,177,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
577345799101307,Morten Dahlin,Morten Dahlin,Venstre,461,106,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
687073988036611,Martin Geertsen,Geertsen Martin Raahauge,Venstre,216,5,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
699619700116377,Sophie Løhde,Venstre i Egedalkredsen,Venstre,142,3,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Blå blok
798227683607349,Louise Schack Elholm,Venstre i Ringsted-Sorø kredsen,Venstre,555,4,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Blå blok
1017666944935541,Venstre Gladsaxe,Venstre Gladsaxe,Venstre,110,2,Partiside,Partiside,Side,,,,20221003,Blå blok
1222321351208863,Klaus Sandfeld,Klaus Jbw Sandfeld,Venstre,139,1,Politiker,Mand,Side,,,FTV kandidat,20221003,Blå blok
1408142216156387,Lars Chr. Lilleholt,Lars Chr. Lilleholt,Venstre,1018,15,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
1719764131664489,Anne Honoré Østergaard,Anne Honoré Østergaard,Venstre,131,8,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221003,Blå blok
1956719637909855,Kristian Pihl Lorentzen,Lorentzen Kristian Pihl,Venstre,1573,53,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221003,Blå blok
111562544999934,Michael Monberg - Alternativet,Alternativet,Alternativet,243,7,Politiker,Mand,Side,,,FTV kandidat,20221004,Rød blok
676061179094769,Alternativet,Alternativet,Alternativet,2385,3,Partiside,Partiside,Side,Nationalt parti,,,20221004,Rød blok
845591568834321,"Franciska Rosenkilde, Alternativet",Allan Hansen Lindemark,Alternativet,403,1,Politiker,Kvinde,Side,,Partileder,FTV kandidat,20221004,Rød blok
100890942752656,Lars Bregnbak.   Danmarks Demokraterne,Lars Christian Bregnbak,Danmarksdemokraterne,129,2,Politiker,Mand,Side,,,FTV kandidat,20221004,Blå blok
106908955486176,"Ulrik Knudsen - Folketingskandidat Østjylland, Danmarksdemokraterne",Casper Theilgaard,Danmarksdemokraterne,144,1,Politiker,Mand,Side,,,FTV kandidat,20221004,Blå blok
437813842938863,Sebastian Mylsted-Schenstrøm - Danmarksdemokraterne,Mylsted-Schenstrøm Sebastian,Danmarksdemokraterne,170,7,Politiker,Mand,Side,,,FTV kandidat,20221004,Blå blok
33510214383,Pia Kjærsgaard,Dansk Folkeparti,Dansk Folkeparti,2125,15,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221004,Blå blok
100289749292553,Majbritt Birkholm Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,183,1,Politiker,Kvinde,Side,,,FTV kandidat,20221004,Blå blok
106071141422092,Jannie Bøgh -Dansk folkeparti,Dansk Folkeparti,Dansk Folkeparti,325,3,Politiker,Kvinde,Side,,,FTV kandidat,20221004,Blå blok
